Station ID,Company Name,Location,Industry Domain,Preferred Branches,Stipend (UG),Stipend (PG),Facilities (Raw),Projects,Have Accommodation?
2851,"Credit Suisse - Risk & Finance Data Analytics, Reporting",Mumbai,Finance and Mgmt,"A1 , A2 , A3 , A4 , A5 , A7 , A8 , AA , AB , B1 , B2 , B3 , B4 , B5 , H149",75000,75000,"FieldDA: -
Medical: -
SubsidizedLunch: -
CompanyId: 2574
Status: Active
Accomodation: -
StationFacilitiesId: 9642
Stipend: 75000
ToOffice: -
Stationary: -
Travel: -
OtherInfo: --
StipendForPG: 0
OnOffice: -
FieldTA: -
ContactDetailsForGirls: 
AccomAddressforBoys: 
AccomAddressforGirls: 
StartTime:  9:00AM
TillTime:  5:00PM
FacultyId: 0
RemarkforAccommodation: 
ContactDetailsForBoys: 
Weekdays: Sunday
StationAddress: HIXP 91 Citypark, Central Business Avenue | 400 076 Mumbai | India
","Project: 0
Title: Intern (Market Risk Scenarios reporting)
Description: The successful candidate will be responsible for producing and analyzing Risk Reports for various market risk types as well as
contributing to some of the ongoing projects.
Key Responsibilities
1) Gain thorough understanding of Market Risk Scenarios
• Systems/Infrastructure
• Processes
• Risks across Rates/FX/Equities/Credit clusters
2) Understand and execute the scenario reports and provide necessary analysis.
3) Help in the ongoing projects intended to improve existing reporting infrastructure as well as regulatory compliance.
4) Demonstrate key learnings by interacting with other RFDAR teams including but not limited to RFDAR Data
Provisioning, RFDAR Risk Review, Other Scenario teams.
5) Demonstrate ability to effectively communicate (both written and spoken) to stakeholders while accomplishing
the above mentioned points.
Challenges in this role:
• Challenging timelines for delivery of critical book of work items.
• On the job learning thus faster adaptation would be the key.
• Strong Analytical skills required to analyze and comment on complex data inputs.
• Work on multiple projects intended to improve the reporting infrastructure as well as to comply with regulations.
Essentials Skills and Qualifications:
• Strong knowledge of derivative products and their market risk dynamics.
• Good stakeholder management skills.
• Excellent knowledge of Excel. Coding skills will be a big plus.
• Fast learner and team contributor.
• Excellent work culture and ethics.
Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

Project: 1
Title: 2. RFDAR-Risk Reporting –Market Risk
Description: The Market Risk – Risk Reporting Team in Mumbai is seeking to recruit a Market Risk Analyst to join the growing team. The
incumbent would be needed to build and maintain healthy relationship with various Stakeholders to enable faster and accurate
cluster risk approval on daily basis by taking ownership of all risks data, providing sufficient explanation and doing deep dives
with Risk Managers to provide complete and accurate Risk picture to the business. This will also involve building and talking to
senior management, regulators and traders as well as other downstream users.
Role covers:
? Production and validation of daily Risk Reports for cluster risk sign off in timely and accurate manner.
Liaising with stakeholders and Market Risk Managers to provide complete risk picture for the day.
? Building explain-capability by providing deep dives to risk movements and portfolio exposure on day to day basis.
? Ensuring accuracy of risk positions and sensitivities through position and portfolio move analysis, impact of market
moves on portfolio, impact of product behavior on sensitivities among other approaches
? Working closely with other RFDAR teams to ensure timely and accurately risk reporting.
? Implement and own various Risk Reports produced by RFDAR- Risk Reporting.
? Implement and own the Control Framework for all risk and finance data
? Understanding front-to-back data flows and system architecture
? To participate in the roll out of enhancements in risk systems, processes and data feeds as well as contributing to
various tactical and strategic projects and initiatives, from Risk Reporting perspective
YOU OFFER:
? Strong analytical and problem solving skills
? Working knowledge/understanding of Risk Reporting domain in IB setup.
? In-depth knowledge of financial products, financial markets and at least one asset class
(Equity/Fixed Income/Commodity)
? Solid understanding of financial greeks and their relation in the calculation of various risk measures
for specific products.
? Good understanding of market risk methodologies: VAR and other risk measures.
? Proficiency in MS Excel, VBA coding knowledge is highly desirable
? Reporting automation experience /skill set will be added advantage.
? Strong communication and inter-personal skills
? Having an eye for detail, control-focused mindset
Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

Project: 2
Title: 3. Group Scenarios
Description: We Offer:
? Deliver & analyze scenario stress testing report to Trading desks / risk managers / Regulators / senior management.
? Propose, calibrate & implement regulatory specific scenarios in liaison with risk managers / scenarios team.
? Responsible to provide commentary on scenario risk moves across clusters explaining underlying risk dynamics
& drivers under market/credit scenario conditions.
? Interact with scenario counterparts who are primarily the risk managers/desk to provide in-depth analysis on
the scenario dynamics.
? Regular interaction with Risk Managers to confirm stress testing analysis, investigation and follow up on queries
from stakeholders
? Data quality review and improvements
? Ownership of a robust control environment including review checklists
? Engagements in IT developments projects and represent business in discussions.

You Offer:
? Some degree of IT exposure 
? Excellent Microsoft EXCEL skills/VBA coding skills is mandatory.
? Preferably Stress testing and scenario analysis experience across key market risk types.
? Experience with systems and process based risk reporting and analysis.
? Fast Learner and to be able to operate in a team to drive a project / task forward and produce an end state
product that can be presented to senior management.
Strong time management and prioritization skills.
? Excellent verbal and written communication skills.
? Ability to take ownership and work with a high level of integrity and adaptability to changing demands and workload.
Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
5170,"Credit Suisse - Sustainability, Research & Investment Solutions (SRI) - IS&P Global Research",Mumbai,Finance and Mgmt,"A1 , A2 , A3 , A4 , A5 , A7 , A8 , AA , AB , B1 , B2 , B3 , B4 , B5 , H149",75000,75000,Unavailable,,No
3453,Credit Suisse- Investment Banking and Capital Markets,Mumbai (Worli),Finance and Mgmt,Any,75000,75000,"StartTime:  9:00AM
OnOffice: -
Travel: -
OtherInfo: -
StationFacilitiesId: 9641
FacultyId: 0
ContactDetailsForBoys: 
TillTime:  5:00PM
Medical: -
Stationary: -
SubsidizedLunch: -
StationAddress: ----
Stipend: 75000
ContactDetailsForGirls: 
CompanyId: 3170
Status: Active
Accomodation: -
ToOffice: -
Weekdays: Sunday
StipendForPG: 0
RemarkforAccommodation: 
AccomAddressforBoys: 
AccomAddressforGirls: 
FieldDA: -
FieldTA: -
","Project: 0
Title: Investment Banking and Capital Markets
Description: Job Description
The Investment Banking and Capital Markets Department (IBCM) assists clients in achieving their objectives by providing advisory services in mergers and acquisitions, as well as financing services in debt, equity and other capital raises. The Investment Banking Department is a leader in innovating new and creative ideas for clients, which help them access the best and most efficient capital sources.
The Industrial attachment program is an 6 month program, for penultimate year students that provides outstanding exposure to the financial services industry.
Responsibilities include analyzing companies using financial modeling and valuation techniques, examining the impact of a transaction on a client’s capital structure and analyzing the consequences of a merger or acquisition.
Summer Interns have the opportunity to work on deals, gaining hands-on experience and working on all aspects of advising and transacting business for our clients. Summer Interns are formally reviewed at the mid and end points of the summer, and offers are made after the program to individuals identified as exceptional performers.
Skill Set Expected
Credit Suisse is noted for the diversity of its employees but seeks candidates with a common set of abilities - highly motivated, creative individuals who have demonstrated academic achievement and have the ability to work independently while still operating as a member of a team. Strength in verbal and written communication as well as computer literacy is essential. In addition, we look for intelligent, driven and hardworking candidates with consistent leadership skills shown through involvement in school/college activities.
Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
6362,Cresen Solutions/Conera Technologies,Bengaluru ,Health Care,A7,20000,0,Unavailable,,No
3854,Crewscale  (Goscale Technologies Pvt. Ltd.) - Digital Marketing,Bengaluru,Finance and Mgmt,Any,25000,25000,"ContactDetailsForBoys: 
FieldDA: -
OtherInfo: -
AccomAddressforBoys: 
AccomAddressforGirls: 
OnOffice: -
ToOffice: -
StationFacilitiesId: 9810
Stipend: 25000
FacultyId: 0
ContactDetailsForGirls: 
Stationary: -
Travel: -
StationAddress: 
Accomodation: -
Medical: -
FieldTA: -
SubsidizedLunch: -
CompanyId: 3571
StartTime:  9:00AM
TillTime:  5:00PM
Status: Active
Weekdays: 
StipendForPG: 0
RemarkforAccommodation: 
","Project: 0
Title: Social media marketing
Description: Working on various marketing efforts
Skills: Good Communication Skills
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
6437,Cropin Technologies,Bengaluru,IT,"A3 , A7 , A8 , AA",75000,0,Unavailable,,No
6419,CultureMonkey,Bengaluru ,IT,"A7 , Any",40000,0,Unavailable,,No
5109,DataZymes Analytics ,Bengaluru,Health Care,-,0,0,"StartTime:  9:00AM
Accomodation: Students to make their own arrangements
SubsidizedLunch: -
Travel: -
Weekdays: 
StationFacilitiesId: 9863
AccomAddressforGirls: 
CompanyId: 4812
OtherInfo: -
Status: Active
ToOffice: -
FieldTA: -
Stationary: -
StationAddress: 5th Main road, Sector 6, HSR Layout, Bangalore, Karnataka
RemarkforAccommodation: 
AccomAddressforBoys: 
TillTime:  5:00PM
OnOffice: -
Medical: -
FacultyId: 0
StipendForPG: 0
ContactDetailsForBoys: 
Stipend: 21000
ContactDetailsForGirls: 
FieldDA: -
","Project: 0
Title: FTE
Description: • Provide support for ad hoc requests from the Business Users
• Provide support for Analytics Processes monitoring and troubleshooting.
• Identify, evaluate and implement external services and tools to support data validation and cleansing
• Liaise with internal and external clients to fully understand data content
• Gather, understand and document detailed business requirements using appropriate tools and techniques
• Support in creating PowerPoints, reports, dashboards and models
• Independently determine the appropriate approach for new assignments
• Complete a variety of atypical assignments
• Solve a range of straight forward problems
• Builds knowledge of the organization, processes and customers. *COMPETENCIES: Strong interpersonal
skills, with an ability to
take people along. Capitalizes on opportunities
to pursue value.
Brings issues out in open so that
all concern can address and find
solution.Has an open and learning mindset.
Adapts to new learning approaches and
methods. 
Skills: Good in Mathematics , SQl  , Tableau , Quantitative and Modeling Skills
Students Required: 5
Min CGPA: 0
Max CGPA: 0

",No
6044,Delightful Gourmet Pvt Ltd (Licious),Bengaluru ,IT,A7,40000,0,"AccomAddressforGirls: 
TillTime:  5:00PM
Medical: -
Weekdays: 
OtherInfo: -
AccomAddressforBoys: 
Stipend: 40000
RemarkforAccommodation: 
ContactDetailsForGirls: 
CompanyId: 5745
Accomodation: -
ToOffice: -
FieldDA: -
StationFacilitiesId: 9549
Stationary: -
Travel: -
FieldTA: -
StartTime:  9:00AM
OnOffice: -
StipendForPG: 0
ContactDetailsForBoys: 
Status: Active
SubsidizedLunch: -
StationAddress: 12, DOMLUR LAYOUT, Karnataka 560071, India Bangalore Bangalore KA 560071
FacultyId: 0
","Project: 0
Title: Developer
Description: You will either be writing new algorithms or have a strong understanding of using/improvising the existing ones for the right problems.
Project domain (IT, Finance, etc.)	 Technology
Skills: Coding
Skills:  - 
Students Required: 12
Min CGPA: 0
Max CGPA: 0

",No
403,Dell R&D,Bengaluru,IT,"H103 , H112",0,35000,"Accomodation: Students to make their own arrangements
ToOffice: -
FieldTA: -
Travel: -
OtherInfo: -
RemarkforAccommodation: 
ContactDetailsForGirls: 
AccomAddressforBoys: 
TillTime:  5:00PM
Status: Active
Medical: -
Stationary: -
Weekdays: 
StationFacilitiesId: 9741
ContactDetailsForBoys: 
AccomAddressforGirls: 
StartTime:  9:00AM
OnOffice: -
SubsidizedLunch: -
StationAddress: Dell International Services India Pvt. Ltd. 
Bagmane Tech Park, Byrasandra, 
CV Raman Nagar, Bangalore – 560093
Stipend: 0
FacultyId: 0
StipendForPG: 0
CompanyId: 359
FieldDA: -
","Project: 0
Title: -
Description: -
Skills: AI and ML
Students Required: 0
Min CGPA: 0
Max CGPA: 0

",No
407,Development Consultants  Pvt. Ltd. (DCPL),Mumbai,Infrastructure,-,0,0,"Accomodation: Accommodation provided by the organization (only for boys) 
OnOffice: -
FieldDA: -
SubsidizedLunch: -
Travel: -
AccomAddressforBoys: 
AccomAddressforGirls: 
StartTime:  9:00AM
StationFacilitiesId: 9497
Stipend: 8500
RemarkforAccommodation: 
ContactDetailsForBoys: 
ContactDetailsForGirls: 
Stationary: -
TillTime:  6:00PM
FieldTA: -
StationAddress:  87, Appejay Express, Vashi Sector 17, Navi Mumbai- 400703 Maharashtra
OtherInfo: Rs 900 pm towards lunch expenses for working days.
Medical: -
Weekdays: Saturday , Sunday
FacultyId: 0
StipendForPG: 0
CompanyId: 362
Status: Active
ToOffice: -
","Project: 0
Title: Detailed Engineering of Various Industrial Plant
Description: Design of various systems/ equipment/ structures of an
Industrial plant.

(Various type of Power Generation plant/ Refinery/
Infra-structure/ Port/ Chemical Plant)
Skills: ability to learn, adapt and deliver , Ability to multitask , Enthusiastic,flexible,strong inter-personal skills , Excellent presentation and report writing skills
Students Required: 4
Min CGPA: 0
Max CGPA: 0

",No
